Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of good,Number of facades,Swimming pool,State of building
20647757,Genk,3600,365000.0,APARTMENT,APARTMENT,sale,2.0,112.0,0,0,0,12.0,,,,0,AS_NEW
20312468,Bullange,4760,297000.0,HOUSE,HOUSE,sale,3.0,141.0,0,0,0,,,3054.0,4.0,0,GOOD
20661197,Leuven,3000,780000.0,HOUSE,VILLA,sale,4.0,250.0,0,0,0,,,2580.0,,0,
20626192,WILRIJK,2610,275000.0,APARTMENT,APARTMENT,sale,2.0,65.0,1,0,0,4.0,,,2.0,0,GOOD
20641351,Roeselare,8800,140000.0,APARTMENT,APARTMENT,sale,3.0,99.0,1,0,0,,,,7.0,1,TO_BE_DONE_UP
20654506,OPWIJK,1745,299000.0,APARTMENT,PENTHOUSE,sale,2.0,90.0,1,0,0,5.0,,,2.0,0,GOOD
20579357,Roeselare,8800,295000.0,HOUSE,HOUSE,sale,3.0,130.0,0,0,0,,,230.0,,0,GOOD
20652038,Braine-le-Comte,7090,499000.0,HOUSE,FARMHOUSE,sale,3.0,218.0,0,0,0,,,20000.0,4.0,0,TO_RENOVATE
20585178,TUBIZE,1480,239000.0,APARTMENT,APARTMENT,sale,2.0,95.0,0,0,0,7.0,,,,0,
20496416,ANTWERPEN,2060,599900.0,HOUSE,APARTMENT_BLOCK,sale,4.0,250.0,1,0,0,,25.0,115.0,2.0,0,TO_BE_DONE_UP
11400029,Oudergem,1160,135000.0,APARTMENT,SERVICE_FLAT,sale,1.0,39.0,1,0,0,,,,2.0,0,GOOD
20656945,Kortrijk,8500,170000.0,APARTMENT,APARTMENT,sale,1.0,89.0,0,0,0,,,,,0,AS_NEW
20658905,WAREMME,4300,175000.0,HOUSE,FARMHOUSE,sale,4.0,183.0,0,0,0,111.0,1200.0,1596.0,2.0,0,TO_RENOVATE
20656133,NIEUWPOORT,8620,149000.0,APARTMENT,FLAT_STUDIO,sale,0.0,32.0,1,1,0,,,,2.0,0,GOOD
20579495,Maarkedal Schorisse,9688,650000.0,HOUSE,MIXED_USE_BUILDING,sale,1.0,200.0,1,0,0,,,1222.0,3.0,0,AS_NEW
20529630,Bellegem,8510,299000.0,HOUSE,HOUSE,sale,3.0,203.0,0,0,0,,,220.0,2.0,0,AS_NEW
20623839,Genk,3600,260.0,HOUSE_GROUP,HOUSE_GROUP,sale,,,0,0,0,,,,,0,
20664269,Lennik,1750,449000.0,HOUSE,HOUSE,sale,4.0,199.0,1,0,0,18.0,400.0,954.0,4.0,0,GOOD
20465220,Oostende,8400,259000.0,APARTMENT,APARTMENT,sale,2.0,74.0,0,0,0,,,,,0,AS_NEW
20654894,Oostduinkerke,8670,646000.0,APARTMENT,APARTMENT,sale,2.0,97.0,0,0,0,,,,2.0,0,AS_NEW
20626509,Herzele,9550,339000.0,APARTMENT,APARTMENT,sale,2.0,,0,0,0,,,,,0,GOOD
20657250,Gent,9050,440000.0,HOUSE,HOUSE,sale,4.0,167.0,1,0,0,,21.0,89.0,2.0,0,GOOD
20660925,Ronse,9600,279000.0,HOUSE,MANSION,sale,4.0,240.0,1,0,0,,75.0,220.0,2.0,0,TO_BE_DONE_UP
20548562,Tongeren,3700,549000.0,HOUSE,VILLA,sale,4.0,230.0,0,0,0,,,1132.0,10.0,0,AS_NEW
20594467,Kortrijk,8500,329000.0,HOUSE,HOUSE,sale,3.0,150.0,0,0,0,,,148.0,2.0,0,GOOD
20570511,Virton,6760,209000.0,APARTMENT,APARTMENT,sale,2.0,144.0,1,0,0,10.0,70.0,,2.0,0,GOOD
20196892,Auderghem,1160,394800.0,APARTMENT,APARTMENT,sale,1.0,64.0,1,0,0,17.0,,,2.0,0,AS_NEW
20584174,OOSTMALLE,2390,399000.0,APARTMENT,APARTMENT,sale,2.0,164.0,1,1,0,40.0,,,4.0,0,JUST_RENOVATED
20657171,Rupelmonde,9150,279000.0,HOUSE,HOUSE,sale,3.0,137.0,1,0,0,,,91.0,2.0,0,GOOD
20649318,Knokke-Heist,8300,6795000.0,APARTMENT,APARTMENT,sale,4.0,172.0,1,0,0,,,,2.0,0,AS_NEW
20662547,Oostende,8400,449000.0,APARTMENT,APARTMENT,sale,2.0,,0,0,0,4.0,,,2.0,0,AS_NEW
20657243,Sint-Truiden,3800,279000.0,HOUSE,HOUSE,sale,4.0,209.0,0,0,0,,,876.0,,0,TO_BE_DONE_UP
20542389,Jambes,5100,520000.0,HOUSE,MIXED_USE_BUILDING,sale,3.0,195.0,1,0,0,,,45.0,2.0,0,GOOD
20513165,Profondeville,5170,233000.0,HOUSE,HOUSE,sale,3.0,101.0,1,0,0,22.0,,130.0,3.0,0,TO_BE_DONE_UP
20611774,Merchtem,1785,425000.0,APARTMENT,APARTMENT,sale,2.0,125.0,1,0,0,15.0,,,2.0,0,AS_NEW
20651634,Strée,6511,278000.0,HOUSE,MANSION,sale,4.0,150.0,1,0,1,1.0,1.0,807.0,4.0,0,GOOD
20406074,Blankenberge,8370,350000.0,HOUSE,HOUSE,sale,4.0,184.0,0,0,0,,,75.0,,0,JUST_RENOVATED
20660831,Watermael-Boitsfort,1170,1395000.0,HOUSE,HOUSE,sale,5.0,340.0,1,0,1,36.0,120.0,360.0,2.0,0,AS_NEW
20609433,KAPELLEN,2950,410000.0,APARTMENT,APARTMENT,sale,2.0,85.0,1,0,0,16.0,,,2.0,0,AS_NEW
20517141,Nieuwpoort,8620,469000.0,APARTMENT,APARTMENT,sale,2.0,75.0,0,1,0,40.0,,,,0,GOOD
20660253,Wondelgem,9032,437000.0,HOUSE,HOUSE,sale,3.0,136.0,0,0,0,,,163.0,,0,GOOD
20514840,Molenbeek-Saint-Jean,1080,300000.0,APARTMENT,APARTMENT,sale,2.0,85.0,1,0,0,25.0,,,2.0,0,GOOD
20642613,Wichelen,9260,523176.0,HOUSE,HOUSE,sale,3.0,221.0,0,0,0,30.0,,846.0,4.0,0,GOOD
20643094,WILLEBROEK,2830,278000.0,APARTMENT,APARTMENT,sale,2.0,96.0,1,0,0,6.0,,,2.0,0,
20527801,Braine-l'Alleud,1420,335000.0,HOUSE,HOUSE,sale,2.0,120.0,1,0,0,,,120.0,2.0,0,TO_RENOVATE
20506927,HABAY,6724,520000.0,HOUSE,HOUSE,sale,5.0,215.0,1,0,0,,,930.0,4.0,0,GOOD
20641709,Liège,4000,129000.0,APARTMENT,APARTMENT,sale,1.0,59.0,1,0,0,,,,2.0,0,GOOD
20644853,Oudsbergen,3670,349000.0,HOUSE,HOUSE,sale,3.0,159.0,0,0,0,,,1137.0,4.0,0,
20345855,Anderlecht,1070,429000.0,HOUSE,HOUSE,sale,4.0,154.0,1,0,0,,33.0,101.0,2.0,0,JUST_RENOVATED
20653304,GERAARDSBERGEN,9506,375000.0,HOUSE,MIXED_USE_BUILDING,sale,4.0,256.0,1,0,0,65.0,84.0,266.0,12.0,0,GOOD
20574665,Olsene,9870,359000.0,APARTMENT,DUPLEX,sale,4.0,206.0,1,0,0,70.0,,,,0,GOOD
20347556,Knokke-Heist,8300,398000.0,APARTMENT,APARTMENT,sale,1.0,57.0,0,0,0,,,,,0,GOOD
20656739,Tongeren-Borgloon,3700,381057.0,HOUSE,HOUSE,sale,2.0,,0,0,0,,,0.0,2.0,0,
20659756,MACON,6591,165000.0,HOUSE,HOUSE,sale,5.0,199.0,1,0,0,,,523.0,4.0,0,AS_NEW
20657158,Schelle,2627,249000.0,HOUSE,HOUSE,sale,4.0,124.0,1,0,0,12.0,,70.0,2.0,0,
20529436,Ixelles,1050,400000.0,APARTMENT,PENTHOUSE,sale,1.0,60.0,1,1,0,21.0,,,2.0,0,AS_NEW
20650863,Villers-la-Ville,1495,249500.0,APARTMENT,APARTMENT,sale,2.0,80.0,0,0,0,,,,2.0,0,AS_NEW
20647199,Menen,8930,229000.0,HOUSE,HOUSE,sale,2.0,104.0,0,0,0,60.0,,120.0,4.0,0,
20521731,Beauraing Baronville,5570,150000.0,HOUSE,HOUSE,sale,3.0,172.0,1,0,0,,,81.0,4.0,0,GOOD
20420187,TURNHOUT,2300,197000.0,APARTMENT,APARTMENT,sale,1.0,57.0,1,0,0,6.0,,,3.0,0,
20662062,Oostende,8400,105000.0,APARTMENT,FLAT_STUDIO,sale,0.0,35.0,0,1,0,,,,,0,GOOD
20541506,MERKSEM,2170,209000.0,APARTMENT,APARTMENT,sale,3.0,103.0,1,0,0,,,,2.0,0,TO_BE_DONE_UP
10390620,Knokke-Heist,8300,445000.0,APARTMENT,APARTMENT,sale,1.0,72.0,0,0,0,,,,,0,
20646899,Kapellen,2950,325000.0,HOUSE,HOUSE,sale,2.0,120.0,1,0,0,,,345.0,2.0,0,
20644500,Essen,2910,535000.0,HOUSE,HOUSE,sale,3.0,152.0,1,0,0,10.0,,1495.0,4.0,0,TO_RENOVATE
20520924,Knokke centrum,8300,2375000.0,APARTMENT,APARTMENT,sale,3.0,148.0,1,0,0,26.0,,,2.0,0,AS_NEW
20606452,Oupeye Vivegnis,4683,289000.0,HOUSE,HOUSE,sale,4.0,130.0,1,0,0,30.0,130.0,398.0,3.0,0,GOOD
20636268,Beerzel,2580,288000.0,APARTMENT,APARTMENT,sale,1.0,82.0,0,0,0,,,,,0,
20608502,Geraardsbergen,9500,175000.0,HOUSE,HOUSE,sale,3.0,130.0,1,0,0,17.0,,90.0,2.0,0,GOOD
20611138,CHÂTELET,6200,280000.0,HOUSE,HOUSE,sale,3.0,147.0,1,0,0,,,0.0,4.0,0,TO_BE_DONE_UP
20590818,Monceau-sur-Sambre,6031,229900.0,HOUSE,HOUSE,sale,6.0,,0,0,0,1.0,1.0,0.0,2.0,0,GOOD
20596816,ZELE,9240,258000.0,APARTMENT,APARTMENT,sale,1.0,65.0,1,0,0,12.0,,,2.0,0,
20388178,Érezée,6997,285000.0,HOUSE,CHALET,sale,3.0,100.0,1,1,0,48.0,1600.0,1910.0,4.0,0,GOOD
20408846,Rixensart,1330,487645.0,APARTMENT,GROUND_FLOOR,sale,2.0,112.0,1,0,0,21.0,106.0,,3.0,0,AS_NEW
20059260,De Haan,8420,248000.0,APARTMENT,APARTMENT,sale,2.0,59.0,1,1,0,,,,,0,JUST_RENOVATED
20569487,Oudenaarde,9700,239000.0,HOUSE,HOUSE,sale,3.0,148.0,0,0,0,,,330.0,7.0,0,TO_RENOVATE
20664063,Brussegem (Merchtem),1785,725000.0,HOUSE,HOUSE,sale,4.0,229.0,0,0,0,,,595.0,4.0,1,
20544181,Middelkerke,8430,132000.0,APARTMENT,FLAT_STUDIO,sale,0.0,35.0,0,0,0,,,,,0,JUST_RENOVATED
20619120,Woluwe-Saint-Lambert,1200,935000.0,HOUSE,HOUSE,sale,3.0,194.0,1,0,0,15.0,20.0,102.0,2.0,0,JUST_RENOVATED
20651088,BEVEREN-KRUIBEKE-ZWIJNDRECHT,2070,249000.0,HOUSE,HOUSE,sale,3.0,127.0,1,0,0,,155.0,271.0,2.0,0,TO_RENOVATE
20519735,Westende,8434,445000.0,APARTMENT,APARTMENT,sale,2.0,76.0,1,0,0,4.0,,,2.0,0,AS_NEW
20271189,Lochristi,9080,519000.0,HOUSE,HOUSE,sale,4.0,248.0,1,0,0,15.0,700.0,922.0,4.0,0,GOOD
20643507,Herzele,9550,329000.0,HOUSE,APARTMENT_BLOCK,sale,2.0,135.0,0,0,0,,,437.0,3.0,0,GOOD
20664615,Auderghem,1160,644100.0,APARTMENT,DUPLEX,sale,3.0,129.0,1,0,0,23.0,69.0,,,0,AS_NEW
20611284,Knokke-Heist,8300,925000.0,APARTMENT,APARTMENT,sale,2.0,87.0,0,0,0,,,,,0,JUST_RENOVATED
20640801,Velaine-sur-Sambre,5060,235000.0,HOUSE,HOUSE,sale,2.0,123.0,1,0,0,,,257.0,2.0,0,AS_NEW
20420130,TURNHOUT,2300,202000.0,APARTMENT,APARTMENT,sale,1.0,58.0,1,0,0,6.0,,,3.0,0,
20556171,Bois-de-Lessines,7866,380000.0,HOUSE,HOUSE,sale,3.0,188.0,1,0,0,,,729.0,4.0,0,AS_NEW
20497707,ANTWERPEN,2000,239000.0,APARTMENT,APARTMENT,sale,2.0,72.0,1,0,0,,,,3.0,0,TO_BE_DONE_UP
20644998,Gent,9051,305000.0,APARTMENT,APARTMENT,sale,2.0,74.0,1,0,0,44.0,,,4.0,0,AS_NEW
20656837,Mouscron,7700,269000.0,HOUSE,HOUSE,sale,2.0,175.0,1,0,0,20.0,200.0,0.0,,0,GOOD
20574790,BLANKENBERGE,8370,295000.0,APARTMENT,APARTMENT,sale,2.0,67.0,1,0,0,,,,,0,GOOD
20267348,Koksijde,8670,375.0,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20582007,Uccle,1180,349000.0,APARTMENT,PENTHOUSE,sale,2.0,75.0,1,0,0,10.0,,,2.0,0,AS_NEW
20284726,PUURS-SINT-AMANDS,2890,329000.0,APARTMENT,APARTMENT,sale,3.0,105.0,1,0,0,14.0,,,,0,
20631626,Arlon,6700,670000.0,HOUSE,HOUSE,sale,3.0,230.0,1,0,0,,925.0,1081.0,4.0,0,GOOD
20654712,Galmaarden,1570,750000.0,HOUSE,HOUSE,sale,4.0,222.0,1,0,0,22.0,,3283.0,4.0,0,GOOD
20659084,HULDENBERG,3040,985000.0,HOUSE,HOUSE,sale,6.0,390.0,0,0,0,40.0,2117.0,2117.0,4.0,0,GOOD
20657758,Ninove,9400,199000.0,HOUSE,HOUSE,sale,3.0,120.0,1,0,0,35.0,87.0,216.0,3.0,0,GOOD
20645744,Zoutleeuw,3440,395000.0,HOUSE,HOUSE,sale,2.0,,1,0,0,,,0.0,,0,GOOD
11277292,Cadzand,4506,895000.0,APARTMENT,APARTMENT,sale,3.0,127.0,0,1,0,,,,,0,
20626014,Wetteren,9230,269000.0,HOUSE,HOUSE,sale,2.0,115.0,1,0,0,18.0,,90.0,2.0,0,AS_NEW
20662749,NEDERHASSELT,9400,310000.0,HOUSE,HOUSE,sale,4.0,195.0,0,0,0,,,0.0,3.0,0,TO_RENOVATE
20542778,Deerlijk,8540,159000.0,APARTMENT,APARTMENT,sale,2.0,108.0,0,0,0,,,,,0,GOOD
20447726,Solre-sur-Sambre,6560,225000.0,APARTMENT,APARTMENT,sale,3.0,,0,0,0,,,,2.0,0,GOOD
20611385,Gent,9000,445000.0,APARTMENT,DUPLEX,sale,2.0,116.0,1,0,0,28.0,,,2.0,0,AS_NEW
20641671,Desselgem,8792,190000.0,HOUSE,HOUSE,sale,2.0,141.0,0,0,0,,,202.0,3.0,0,GOOD
20617435,Geraardsbergen,9500,550000.0,HOUSE,HOUSE,sale,3.0,198.0,1,0,0,,,2677.0,15.0,1,GOOD
20643495,Temse,9140,220000.0,HOUSE,HOUSE,sale,3.0,156.0,1,0,1,,,0.0,3.0,0,TO_RENOVATE
20630082,Rotselaar,3110,745000.0,HOUSE,HOUSE,sale,3.0,185.0,0,0,0,12.0,,723.0,4.0,0,AS_NEW
20571498,SINT-PAUWELS,9170,249000.0,HOUSE,HOUSE,sale,3.0,182.0,1,0,0,,,143.0,2.0,0,GOOD
20611548,Wemmel (Wemmel),1780,299000.0,HOUSE,HOUSE,sale,2.0,80.0,0,0,0,,140.0,196.0,2.0,0,
20566484,Asquillies,7040,199000.0,HOUSE,HOUSE,sale,3.0,,0,0,0,,603.0,603.0,,0,GOOD
20654070,Uccle,1180,410000.0,APARTMENT,APARTMENT,sale,3.0,102.0,0,0,0,,,,4.0,0,GOOD
20493361,Gent,9000,407250.0,APARTMENT,APARTMENT,sale,2.0,98.0,1,0,0,12.0,52.0,,3.0,0,AS_NEW
10690755,Zelzate,9060,368.186,HOUSE_GROUP,HOUSE_GROUP,sale,,,0,0,0,,,,,0,
20312662,Brugge,8000,295000.0,HOUSE,MANSION,sale,2.0,174.0,1,0,1,,,74.0,2.0,0,TO_RENOVATE
20659832,Izegem,8870,527945.0,HOUSE,VILLA,sale,3.0,,0,0,0,,,650.0,,0,GOOD
20664150,Gent,9000,238000.0,APARTMENT,FLAT_STUDIO,sale,1.0,38.0,1,0,0,,,,2.0,0,GOOD
20495589,Fléron Romsée,4624,179000.0,HOUSE,HOUSE,sale,3.0,110.0,1,0,0,,,84.0,3.0,0,GOOD
20645167,Meulebeke,8760,420076.0,HOUSE,HOUSE,sale,3.0,,0,0,0,,,372.0,,0,GOOD
20657737,HERENTALS,2200,349000.0,HOUSE,HOUSE,sale,2.0,96.0,1,0,1,,,900.0,4.0,0,GOOD
20190138,Bruxelles,1020,312.0,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20622630,STEKENE,9190,365000.0,APARTMENT,PENTHOUSE,sale,2.0,122.0,0,0,0,,,,3.0,0,
20652084,LAMBUSART,6220,215000.0,HOUSE,HOUSE,sale,3.0,166.0,0,0,0,,,580.0,2.0,0,
20654039,WETTEREN,9230,457000.0,HOUSE,HOUSE,sale,4.0,158.0,1,0,0,12.0,142.0,221.0,3.0,0,
20650766,Uccle,1180,1850000.0,HOUSE,HOUSE,sale,4.0,377.0,1,0,0,,55.0,640.0,4.0,0,AS_NEW
20628396,LIER,2500,275000.0,HOUSE,HOUSE,sale,3.0,142.0,1,0,0,15.0,165.0,241.0,2.0,0,TO_RENOVATE
20160326,Tielt (8700),8700,248000.0,APARTMENT,APARTMENT,sale,2.0,79.0,0,0,0,,,,,0,GOOD
20651854,Kuurne,8520,185000.0,APARTMENT,APARTMENT,sale,2.0,80.0,0,0,0,,,,,0,GOOD
20662737,ZELLIK,1731,143000.0,APARTMENT,APARTMENT,sale,1.0,70.0,0,0,0,6.0,,,4.0,0,
20660519,Oostende,8400,239900.0,APARTMENT,APARTMENT,sale,1.0,68.0,0,0,0,,,,,0,GOOD
20606263,Westende,8434,199000.0,APARTMENT,APARTMENT,sale,1.0,51.0,1,0,0,6.0,,,3.0,0,
20658469,DEURNE,2100,349900.0,HOUSE,TOWN_HOUSE,sale,4.0,186.0,1,0,0,,24.0,110.0,2.0,0,GOOD
20631200,HOBOKEN,2660,336000.0,HOUSE,HOUSE,sale,3.0,136.0,0,0,0,16.0,25.0,206.0,,0,TO_RENOVATE
10838249,Knokke-Heist Knokke,8300,1985000.0,APARTMENT,APARTMENT,sale,3.0,125.0,1,0,0,4.0,,,2.0,0,AS_NEW
20650149,ANDENNE,5300,179000.0,APARTMENT,APARTMENT,sale,1.0,110.0,1,0,0,,,,3.0,0,GOOD
20664391,Bruxelles,1000,1180000.0,HOUSE,APARTMENT_BLOCK,sale,4.0,,1,0,0,,,0.0,2.0,0,GOOD
20237920,Spa,4900,585000.0,HOUSE,HOUSE,sale,4.0,214.0,1,0,0,18.0,2908.0,3094.0,4.0,1,GOOD
20624280,La Hulpe,1310,1990000.0,HOUSE,HOUSE,sale,5.0,450.0,1,0,0,,,5713.0,4.0,0,JUST_RENOVATED
20617430,LIER,2500,290000.0,APARTMENT,APARTMENT,sale,1.0,115.0,1,0,0,40.0,,,2.0,0,GOOD
20646528,Bruxelles,1000,195000.0,APARTMENT,DUPLEX,sale,3.0,140.0,0,0,0,15.0,,,2.0,0,TO_RENOVATE
20604982,Ledeberg,9050,389000.0,HOUSE,HOUSE,sale,3.0,99.0,0,0,0,17.0,,59.0,,0,JUST_RENOVATED
20662453,Oupeye,4680,170000.0,APARTMENT,GROUND_FLOOR,sale,2.0,138.0,0,0,0,,432.0,,2.0,0,GOOD
20547305,Schaerbeek,1030,795000.0,APARTMENT,PENTHOUSE,sale,2.0,131.0,1,0,0,35.0,,,2.0,0,AS_NEW
20369371,Schaerbeek,1030,295000.0,APARTMENT,APARTMENT,sale,2.0,97.0,1,0,0,5.0,,,2.0,0,AS_NEW
20647889,FARCIENNES,6240,105000.0,HOUSE,HOUSE,sale,3.0,111.0,0,0,0,,,170.0,2.0,0,
20577702,Oostende,8400,149000.0,APARTMENT,APARTMENT,sale,1.0,60.0,0,0,0,,,,,0,GOOD
20639164,Blankenberge,8370,350000.0,HOUSE,MANSION,sale,4.0,209.0,0,0,0,,,125.0,,0,GOOD
20664691,SCHAERBEEK,1030,410000.0,APARTMENT,APARTMENT,sale,4.0,170.0,1,0,0,,,,,0,TO_BE_DONE_UP
20589419,Affligem,1790,539000.0,HOUSE,HOUSE,sale,3.0,223.0,1,0,0,160.0,650.0,973.0,3.0,0,GOOD
20508541,Deinze,9800,162500.0,APARTMENT,APARTMENT,sale,1.0,51.0,1,0,0,,,,2.0,0,GOOD
20482155,ARLON,6700,270000.0,HOUSE,HOUSE,sale,3.0,162.0,1,0,0,,,611.0,3.0,0,GOOD
20637576,Mechelen,2800,170000.0,APARTMENT,APARTMENT,sale,1.0,56.0,0,0,0,,,,2.0,0,GOOD
20649369,Hasselt,3500,365000.0,HOUSE,HOUSE,sale,4.0,280.0,1,0,0,,,210.0,3.0,0,GOOD
20650595,De Haan,8420,75000.0,APARTMENT,APARTMENT,sale,1.0,29.0,1,1,0,5.0,,,2.0,0,GOOD
20646672,Begijnendijk,3130,355000.0,HOUSE,HOUSE,sale,2.0,,1,0,0,,,670.0,4.0,0,GOOD
20640147,ChÂtelet,6200,157000.0,HOUSE,HOUSE,sale,2.0,95.0,1,0,0,,,57.0,3.0,0,GOOD
20640662,Rhode-Saint-Genèse,1640,539000.0,HOUSE,HOUSE,sale,3.0,180.0,0,0,0,,800.0,851.0,3.0,0,JUST_RENOVATED
20639759,Oudenburg,8460,369000.0,HOUSE,HOUSE,sale,3.0,162.0,0,0,0,,,441.0,3.0,0,GOOD
20664223,Boom,2850,269000.0,HOUSE,HOUSE,sale,3.0,139.0,0,0,0,,,250.0,2.0,0,TO_RENOVATE
20263837,Uccle,1180,1580000.0,HOUSE,EXCEPTIONAL_PROPERTY,sale,4.0,250.0,1,0,1,60.0,2800.0,3200.0,4.0,0,AS_NEW
20658646,Westende-Bad,8434,175000.0,APARTMENT,FLAT_STUDIO,sale,0.0,32.0,1,1,0,,,,2.0,0,GOOD
20620823,HOBOKEN,2660,325000.0,APARTMENT,APARTMENT,sale,2.0,136.0,1,0,0,16.0,,,2.0,0,AS_NEW
20595054,Antwerpen,2000,1125000.0,APARTMENT,APARTMENT,sale,3.0,272.0,0,0,0,25.0,,,,0,AS_NEW
20549885,Merelbeke-Melle,9820,529000.0,HOUSE,VILLA,sale,4.0,253.0,1,0,0,,,778.0,14.0,0,TO_RENOVATE
20641954,Oelegem,2520,485000.0,HOUSE,COUNTRY_COTTAGE,sale,2.0,154.0,0,0,1,,,8105.0,4.0,0,TO_RENOVATE
20654040,WETTEREN,9230,404.5,HOUSE_GROUP,HOUSE_GROUP,sale,,,0,0,0,,,,,0,
20646462,RHODE-SAINT-GENÈSE,1640,950000.0,HOUSE,HOUSE,sale,4.0,227.0,1,0,1,30.0,850.0,1137.0,4.0,0,
20605765,Bruxelles,1000,395.0,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20506672,De Haan,8420,549000.0,APARTMENT,APARTMENT,sale,2.0,103.0,0,0,0,,,,,0,AS_NEW
20573992,Knokke-Heist,8300,420000.0,APARTMENT,APARTMENT,sale,2.0,73.0,0,0,0,,,,,0,
20356584,Knokke-Heist,8300,2495000.0,APARTMENT,APARTMENT,sale,3.0,122.0,1,1,0,,,,6.65,0,AS_NEW
20611468,Leuven,3000,407000.0,APARTMENT,APARTMENT,sale,1.0,62.0,1,0,0,,,,2.0,0,AS_NEW
20650973,De Pinte,9840,735000.0,HOUSE,HOUSE,sale,3.0,215.0,0,0,0,,521.0,651.0,,0,GOOD
20662584,HALLE,1500,649000.0,HOUSE,HOUSE,sale,4.0,357.0,1,0,0,25.0,720.0,971.0,4.0,0,GOOD
20645236,Gent (9000),9000,499000.0,HOUSE,HOUSE,sale,3.0,145.0,0,0,0,,190.0,386.0,3.0,0,AS_NEW
20626850,Bredene,8450,275000.0,APARTMENT,APARTMENT,sale,3.0,90.0,0,0,0,5.0,,,,0,AS_NEW
20643887,MEERHOUT,2450,395000.0,HOUSE,HOUSE,sale,3.0,141.0,1,0,0,,,162.0,2.0,0,
20267824,Bruxelles,1000,829000.0,HOUSE,APARTMENT_BLOCK,sale,6.0,300.0,0,1,0,,,0.0,2.0,0,AS_NEW
20622060,Waregem,8790,1395000.0,HOUSE,VILLA,sale,4.0,400.0,1,0,0,,,2291.0,4.0,0,TO_BE_DONE_UP
20530459,Koksijde,8670,575000.0,APARTMENT,APARTMENT,sale,3.0,93.0,1,0,0,,,,,0,AS_NEW
20655314,Brugge,8000,475000.0,HOUSE,HOUSE,sale,6.0,323.0,0,0,0,,,180.0,,0,TO_RENOVATE
20656089,DEURNE,2100,174000.0,APARTMENT,APARTMENT,sale,2.0,85.0,1,0,0,2.0,,,4.0,0,GOOD
20600761,Middelkerke,8430,189000.0,APARTMENT,GROUND_FLOOR,sale,1.0,39.0,0,0,0,,,,,0,JUST_RENOVATED
20663054,Kortrijk-Dutsel,3220,350000.0,HOUSE,HOUSE,sale,0.0,,0,0,0,,,1386.0,4.0,0,TO_RESTORE
20660739,Brugge,8000,395000.0,APARTMENT,GROUND_FLOOR,sale,3.0,115.0,0,0,0,,,,3.0,0,AS_NEW
20524745,DIEGEM,1831,298000.0,HOUSE,HOUSE,sale,2.0,172.0,1,0,0,,,114.0,2.0,0,TO_BE_DONE_UP
20663464,DENDERMONDE,9200,429000.0,HOUSE,HOUSE,sale,3.0,304.0,1,0,0,,,165.0,,0,JUST_RENOVATED
20631799,Overijse,3090,695000.0,HOUSE,VILLA,sale,6.0,355.0,1,0,0,16.0,380.0,999.0,4.0,0,GOOD
20510373,Oostende,8400,150000.0,APARTMENT,APARTMENT,sale,1.0,38.0,0,0,0,,,,,0,GOOD
20468503,Woluwe-Saint-Pierre,1150,820000.0,HOUSE,HOUSE,sale,6.0,220.0,1,0,0,10.0,350.0,495.0,3.0,0,TO_RENOVATE
20659254,Opwijk,1745,398500.0,HOUSE,HOUSE,sale,0.0,144.0,0,0,0,,,568.0,,0,
20629041,Kortrijk,8500,329000.0,HOUSE,TOWN_HOUSE,sale,3.0,150.0,1,0,0,20.0,30.0,148.0,2.0,0,GOOD
20622219,Gembloux,5030,320000.0,HOUSE,HOUSE,sale,2.0,130.0,1,0,0,105.0,850.0,1219.0,4.0,0,GOOD
20650270,Aalter,9880,404000.0,APARTMENT,APARTMENT,sale,2.0,107.0,0,0,0,16.0,,,,0,GOOD
20649578,Uccle,1180,580000.0,APARTMENT,APARTMENT,sale,3.0,134.0,1,0,0,,,,2.0,0,AS_NEW
20658160,Neuville-en-Condroz (Neupré),4121,299000.0,HOUSE,HOUSE,sale,3.0,198.0,0,0,0,39.0,,674.0,3.0,0,
20637767,BERCHEM,2600,475000.0,HOUSE,MANSION,sale,4.0,211.0,1,0,0,,,137.0,2.0,0,TO_RENOVATE
20572269,GENK,3600,199900.0,APARTMENT,APARTMENT,sale,2.0,91.0,0,0,0,,,,2.0,0,GOOD
20375081,BAUDOUR,7331,170000.0,APARTMENT,APARTMENT,sale,2.0,71.0,1,0,0,,,,,0,
20587712,GOOIK,1755,479000.0,HOUSE,HOUSE,sale,3.0,220.0,1,0,0,35.0,640.0,996.0,3.0,0,JUST_RENOVATED
20664057,Bruxelles  8,1080,185000.0,APARTMENT,APARTMENT,sale,3.0,105.0,1,0,0,8.0,,,4.0,0,
20648291,Wetteren,9230,258000.0,HOUSE,HOUSE,sale,3.0,109.0,0,0,0,,,90.0,2.0,0,GOOD
20647061,Hasselt,3500,219000.0,APARTMENT,APARTMENT,sale,2.0,,0,0,0,,,,,0,
20424367,ASSE,1730,315000.0,APARTMENT,DUPLEX,sale,2.0,108.0,1,0,0,34.0,,,4.0,0,GOOD
